[2026.03.10 04:26:11:570] *****************SIP STACK START***************** [inst: 3929]
[2026.03.10 04:29:00:988] *****************SIP STACK START***************** [inst: 6293]
[2026.03.10 04:33:17:651] *****************SIP STACK START***************** [inst: 6482]
[2026.03.10 04:35:22:899] *****************SIP STACK START***************** [inst: 3063]
